cell,ix,iy,xc,yc,isFluidCell,isStepSolidCell,nFluid,mass
491,107,3,2.21875,0.0520833333333333,1,0,11,11
492,108,3,2.23958333333333,0.0520833333333333,1,0,23,23
493,109,3,2.26041666666667,0.0520833333333333,1,0,24,24
494,110,3,2.28125,0.0520833333333333,1,0,29,29
495,111,3,2.30208333333333,0.0520833333333333,1,0,14,14
496,112,3,2.32291666666667,0.0520833333333333,1,0,28,28
497,113,3,2.34375,0.0520833333333333,1,0,19,19
498,114,3,2.36458333333333,0.0520833333333333,1,0,22,22
499,115,3,2.38541666666667,0.0520833333333333,1,0,19,19
500,116,3,2.40625,0.0520833333333333,1,0,14,14
501,117,3,2.42708333333333,0.0520833333333333,1,0,29,29
502,118,3,2.44791666666667,0.0520833333333333,1,0,23,23
503,119,3,2.46875,0.0520833333333333,1,0,23,23
504,120,3,2.48958333333333,0.0520833333333333,1,0,17,17
505,121,3,2.51041666666667,0.0520833333333333,1,0,12,12
506,122,3,2.53125,0.0520833333333333,1,0,6,6
507,123,3,2.55208333333333,0.0520833333333333,1,0,19,19
508,124,3,2.57291666666667,0.0520833333333333,1,0,14,14
509,125,3,2.59375,0.0520833333333333,1,0,21,21
510,126,3,2.61458333333333,0.0520833333333333,1,0,21,21
511,127,3,2.63541666666667,0.0520833333333333,1,0,22,22
512,128,3,2.65625,0.0520833333333333,1,0,26,26
513,129,3,2.67708333333333,0.0520833333333333,1,0,19,19
514,130,3,2.69791666666667,0.0520833333333333,1,0,26,26
515,131,3,2.71875,0.0520833333333333,1,0,23,23
516,132,3,2.73958333333333,0.0520833333333333,1,0,18,18
517,133,3,2.76041666666667,0.0520833333333333,1,0,14,14
518,134,3,2.78125,0.0520833333333333,1,0,19,19
519,135,3,2.80208333333333,0.0520833333333333,1,0,18,18
520,136,3,2.82291666666667,0.0520833333333333,1,0,28,28
521,137,3,2.84375,0.0520833333333333,1,0,23,23
522,138,3,2.86458333333333,0.0520833333333333,1,0,30,30
523,139,3,2.88541666666667,0.0520833333333333,1,0,27,27
524,140,3,2.90625,0.0520833333333333,1,0,20,20
525,141,3,2.92708333333333,0.0520833333333333,1,0,25,25
526,142,3,2.94791666666667,0.0520833333333333,1,0,17,17
527,143,3,2.96875,0.0520833333333333,1,0,25,25
528,144,3,2.98958333333333,0.0520833333333333,1,0,13,13
529,145,3,3.01041666666667,0.0520833333333333,1,0,25,25
530,146,3,3.03125,0.0520833333333333,1,0,8,8
531,147,3,3.05208333333333,0.0520833333333333,1,0,20,20
532,148,3,3.07291666666667,0.0520833333333333,1,0,22,22
533,149,3,3.09375,0.0520833333333333,1,0,25,25
534,150,3,3.11458333333333,0.0520833333333333,1,0,4,4
535,151,3,3.13541666666667,0.0520833333333333,1,0,28,28
536,152,3,3.15625,0.0520833333333333,1,0,21,21
537,153,3,3.17708333333333,0.0520833333333333,1,0,15,15
538,154,3,3.19791666666667,0.0520833333333333,1,0,18,18
539,155,3,3.21875,0.0520833333333333,1,0,25,25
540,156,3,3.23958333333333,0.0520833333333333,1,0,22,22
541,157,3,3.26041666666667,0.0520833333333333,1,0,19,19
542,158,3,3.28125,0.0520833333333333,1,0,26,26
543,159,3,3.30208333333333,0.0520833333333333,1,0,22,22
544,160,3,3.32291666666667,0.0520833333333333,1,0,22,22
545,161,3,3.34375,0.0520833333333333,1,0,18,18
546,162,3,3.36458333333333,0.0520833333333333,1,0,18,18
547,163,3,3.38541666666667,0.0520833333333333,1,0,20,20
548,164,3,3.40625,0.0520833333333333,1,0,16,16
549,165,3,3.42708333333333,0.0520833333333333,1,0,17,17
550,166,3,3.44791666666667,0.0520833333333333,1,0,18,18
551,167,3,3.46875,0.0520833333333333,1,0,25,25
552,168,3,3.48958333333333,0.0520833333333333,1,0,21,21
553,169,3,3.51041666666667,0.0520833333333333,1,0,13,13
554,170,3,3.53125,0.0520833333333333,1,0,14,14
555,171,3,3.55208333333333,0.0520833333333333,1,0,21,21
556,172,3,3.57291666666667,0.0520833333333333,1,0,23,23
557,173,3,3.59375,0.0520833333333333,1,0,15,15
558,174,3,3.61458333333333,0.0520833333333333,1,0,30,30
559,175,3,3.63541666666667,0.0520833333333333,1,0,10,10
560,176,3,3.65625,0.0520833333333333,1,0,22,22
561,177,3,3.67708333333333,0.0520833333333333,1,0,16,16
562,178,3,3.69791666666667,0.0520833333333333,1,0,24,24
563,179,3,3.71875,0.0520833333333333,1,0,33,33
564,180,3,3.73958333333333,0.0520833333333333,1,0,29,29
565,181,3,3.76041666666667,0.0520833333333333,1,0,31,31
566,182,3,3.78125,0.0520833333333333,1,0,24,24
567,183,3,3.80208333333333,0.0520833333333333,1,0,28,28
568,184,3,3.82291666666667,0.0520833333333333,1,0,15,15
569,185,3,3.84375,0.0520833333333333,1,0,13,13
570,186,3,3.86458333333333,0.0520833333333333,1,0,16,16
571,187,3,3.88541666666667,0.0520833333333333,1,0,14,14
572,188,3,3.90625,0.0520833333333333,1,0,20,20
573,189,3,3.92708333333333,0.0520833333333333,1,0,16,16
574,190,3,3.94791666666667,0.0520833333333333,1,0,23,23
575,191,3,3.96875,0.0520833333333333,1,0,19,19
576,192,3,3.98958333333333,0.0520833333333333,1,0,24,24
577,1,4,0.0104166666666667,0.0729166666666667,0,1,0,0
578,2,4,0.03125,0.0729166666666667,0,1,0,0
579,3,4,0.0520833333333333,0.0729166666666667,0,1,0,0
580,4,4,0.0729166666666667,0.0729166666666667,0,1,0,0
581,5,4,0.09375,0.0729166666666667,0,1,0,0
582,6,4,0.114583333333333,0.0729166666666667,0,1,0,0
583,7,4,0.135416666666667,0.0729166666666667,0,1,0,0
584,8,4,0.15625,0.0729166666666667,0,1,0,0
585,9,4,0.177083333333333,0.0729166666666667,0,1,0,0
586,10,4,0.197916666666667,0.0729166666666667,0,1,0,0
587,11,4,0.21875,0.0729166666666667,0,1,0,0
588,12,4,0.239583333333333,0.0729166666666667,0,1,0,0
589,13,4,0.260416666666667,0.0729166666666667,0,1,0,0
590,14,4,0.28125,0.0729166666666667,0,1,0,0
591,15,4,0.302083333333333,0.0729166666666667,0,1,0,0
592,16,4,0.322916666666667,0.0729166666666667,0,1,0,0
593,17,4,0.34375,0.0729166666666667,0,1,0,0
594,18,4,0.364583333333333,0.0729166666666667,0,1,0,0
595,19,4,0.385416666666667,0.0729166666666667,0,1,0,0
596,20,4,0.40625,0.0729166666666667,0,1,0,0
597,21,4,0.427083333333333,0.0729166666666667,0,1,0,0
598,22,4,0.447916666666667,0.0729166666666667,0,1,0,0
599,23,4,0.46875,0.0729166666666667,0,1,0,0
600,24,4,0.489583333333333,0.0729166666666667,0,1,0,0
601,25,4,0.510416666666667,0.0729166666666667,0,1,0,0
602,26,4,0.53125,0.0729166666666667,0,1,0,0
603,27,4,0.552083333333333,0.0729166666666667,0,1,0,0
604,28,4,0.572916666666667,0.0729166666666667,0,1,0,0
605,29,4,0.59375,0.0729166666666667,0,1,0,0
606,30,4,0.614583333333333,0.0729166666666667,0,1,0,0
607,31,4,0.635416666666667,0.0729166666666667,0,1,0,0
608,32,4,0.65625,0.0729166666666667,0,1,0,0
609,33,4,0.677083333333333,0.0729166666666667,0,1,0,0
610,34,4,0.697916666666667,0.0729166666666667,0,1,0,0
611,35,4,0.71875,0.0729166666666667,0,1,0,0
612,36,4,0.739583333333333,0.0729166666666667,0,1,0,0
613,37,4,0.760416666666667,0.0729166666666667,0,1,0,0
614,38,4,0.78125,0.0729166666666667,0,1,0,0
615,39,4,0.802083333333333,0.0729166666666667,1,0,11,11
616,40,4,0.822916666666667,0.0729166666666667,1,0,33,33
617,41,4,0.84375,0.0729166666666667,1,0,15,15
618,42,4,0.864583333333333,0.0729166666666667,1,0,29,29
619,43,4,0.885416666666667,0.0729166666666667,1,0,22,22
620,44,4,0.90625,0.0729166666666667,1,0,30,30
621,45,4,0.927083333333333,0.0729166666666667,1,0,28,28
622,46,4,0.947916666666667,0.0729166666666667,1,0,14,14
623,47,4,0.96875,0.0729166666666667,1,0,14,14
624,48,4,0.989583333333333,0.0729166666666667,1,0,25,25
625,49,4,1.01041666666667,0.0729166666666667,1,0,8,8
626,50,4,1.03125,0.0729166666666667,1,0,19,19
627,51,4,1.05208333333333,0.0729166666666667,1,0,21,21
628,52,4,1.07291666666667,0.0729166666666667,1,0,11,11
629,53,4,1.09375,0.0729166666666667,1,0,20,20
630,54,4,1.11458333333333,0.0729166666666667,1,0,24,24
631,55,4,1.13541666666667,0.0729166666666667,1,0,13,13
632,56,4,1.15625,0.0729166666666667,1,0,31,31
633,57,4,1.17708333333333,0.0729166666666667,1,0,36,36
634,58,4,1.19791666666667,0.0729166666666667,1,0,30,30
635,59,4,1.21875,0.0729166666666667,1,0,23,23
636,60,4,1.23958333333333,0.0729166666666667,1,0,16,16
637,61,4,1.26041666666667,0.0729166666666667,1,0,21,21
638,62,4,1.28125,0.0729166666666667,1,0,23,23
639,63,4,1.30208333333333,0.0729166666666667,1,0,18,18
640,64,4,1.32291666666667,0.0729166666666667,1,0,16,16
641,65,4,1.34375,0.0729166666666667,1,0,14,14
642,66,4,1.36458333333333,0.0729166666666667,1,0,22,22
643,67,4,1.38541666666667,0.0729166666666667,1,0,19,19
644,68,4,1.40625,0.0729166666666667,1,0,13,13
645,69,4,1.42708333333333,0.0729166666666667,1,0,13,13
646,70,4,1.44791666666667,0.0729166666666667,1,0,10,10
647,71,4,1.46875,0.0729166666666667,1,0,11,11
648,72,4,1.48958333333333,0.0729166666666667,1,0,22,22
649,73,4,1.51041666666667,0.0729166666666667,1,0,25,25
650,74,4,1.53125,0.0729166666666667,1,0,22,22
651,75,4,1.55208333333333,0.0729166666666667,1,0,20,20
652,76,4,1.57291666666667,0.0729166666666667,1,0,15,15
653,77,4,1.59375,0.0729166666666667,1,0,6,6
654,78,4,1.61458333333333,0.0729166666666667,1,0,19,19
655,79,4,1.63541666666667,0.0729166666666667,1,0,19,19
656,80,4,1.65625,0.0729166666666667,1,0,16,16
657,81,4,1.67708333333333,0.0729166666666667,1,0,27,27
658,82,4,1.69791666666667,0.0729166666666667,1,0,18,18
659,83,4,1.71875,0.0729166666666667,1,0,19,19
660,84,4,1.73958333333333,0.0729166666666667,1,0,20,20
661,85,4,1.76041666666667,0.0729166666666667,1,0,22,22
662,86,4,1.78125,0.0729166666666667,1,0,14,14
663,87,4,1.80208333333333,0.0729166666666667,1,0,32,32
664,88,4,1.82291666666667,0.0729166666666667,1,0,22,22
665,89,4,1.84375,0.0729166666666667,1,0,22,22
666,90,4,1.86458333333333,0.0729166666666667,1,0,21,21
667,91,4,1.88541666666667,0.0729166666666667,1,0,26,26
668,92,4,1.90625,0.0729166666666667,1,0,19,19
669,93,4,1.92708333333333,0.0729166666666667,1,0,12,12
670,94,4,1.94791666666667,0.0729166666666667,1,0,21,21
671,95,4,1.96875,0.0729166666666667,1,0,17,17
672,96,4,1.98958333333333,0.0729166666666667,1,0,18,18
673,97,4,2.01041666666667,0.0729166666666667,1,0,19,19
674,98,4,2.03125,0.0729166666666667,1,0,12,12
675,99,4,2.05208333333333,0.0729166666666667,1,0,25,25
676,100,4,2.07291666666667,0.0729166666666667,1,0,30,30
677,101,4,2.09375,0.0729166666666667,1,0,8,8
678,102,4,2.11458333333333,0.0729166666666667,1,0,11,11
679,103,4,2.13541666666667,0.0729166666666667,1,0,18,18
680,104,4,2.15625,0.0729166666666667,1,0,15,15
681,105,4,2.17708333333333,0.0729166666666667,1,0,14,14
682,106,4,2.19791666666667,0.0729166666666667,1,0,29,29
683,107,4,2.21875,0.0729166666666667,1,0,17,17
684,108,4,2.23958333333333,0.0729166666666667,1,0,17,17
685,109,4,2.26041666666667,0.0729166666666667,1,0,4,4
686,110,4,2.28125,0.0729166666666667,1,0,20,20
687,111,4,2.30208333333333,0.0729166666666667,1,0,23,23
688,112,4,2.32291666666667,0.0729166666666667,1,0,24,24
689,113,4,2.34375,0.0729166666666667,1,0,25,25
690,114,4,2.36458333333333,0.0729166666666667,1,0,21,21
691,115,4,2.38541666666667,0.0729166666666667,1,0,16,16
692,116,4,2.40625,0.0729166666666667,1,0,27,27
693,117,4,2.42708333333333,0.0729166666666667,1,0,30,30
694,118,4,2.44791666666667,0.0729166666666667,1,0,26,26
695,119,4,2.46875,0.0729166666666667,1,0,20,20
696,120,4,2.48958333333333,0.0729166666666667,1,0,14,14
697,121,4,2.51041666666667,0.0729166666666667,1,0,17,17
698,122,4,2.53125,0.0729166666666667,1,0,25,25
699,123,4,2.55208333333333,0.0729166666666667,1,0,19,19
700,124,4,2.57291666666667,0.0729166666666667,1,0,12,12
701,125,4,2.59375,0.0729166666666667,1,0,31,31
702,126,4,2.61458333333333,0.0729166666666667,1,0,23,23
703,127,4,2.63541666666667,0.0729166666666667,1,0,13,13
704,128,4,2.65625,0.0729166666666667,1,0,13,13
705,129,4,2.67708333333333,0.0729166666666667,1,0,14,14
706,130,4,2.69791666666667,0.0729166666666667,1,0,22,22
707,131,4,2.71875,0.0729166666666667,1,0,18,18
708,132,4,2.73958333333333,0.0729166666666667,1,0,17,17
709,133,4,2.76041666666667,0.0729166666666667,1,0,27,27
710,134,4,2.78125,0.0729166666666667,1,0,15,15
711,135,4,2.80208333333333,0.0729166666666667,1,0,19,19
712,136,4,2.82291666666667,0.0729166666666667,1,0,23,23
713,137,4,2.84375,0.0729166666666667,1,0,16,16
714,138,4,2.86458333333333,0.0729166666666667,1,0,23,23
715,139,4,2.88541666666667,0.0729166666666667,1,0,23,23
716,140,4,2.90625,0.0729166666666667,1,0,18,18
717,141,4,2.92708333333333,0.0729166666666667,1,0,20,20
718,142,4,2.94791666666667,0.0729166666666667,1,0,19,19
719,143,4,2.96875,0.0729166666666667,1,0,17,17
720,144,4,2.98958333333333,0.0729166666666667,1,0,35,35
721,145,4,3.01041666666667,0.0729166666666667,1,0,14,14
722,146,4,3.03125,0.0729166666666667,1,0,22,22
723,147,4,3.05208333333333,0.0729166666666667,1,0,23,23
724,148,4,3.07291666666667,0.0729166666666667,1,0,28,28
725,149,4,3.09375,0.0729166666666667,1,0,18,18
726,150,4,3.11458333333333,0.0729166666666667,1,0,19,19
727,151,4,3.13541666666667,0.0729166666666667,1,0,13,13
728,152,4,3.15625,0.0729166666666667,1,0,22,22
729,153,4,3.17708333333333,0.0729166666666667,1,0,22,22
730,154,4,3.19791666666667,0.0729166666666667,1,0,25,25
731,155,4,3.21875,0.0729166666666667,1,0,15,15
732,156,4,3.23958333333333,0.0729166666666667,1,0,22,22
733,157,4,3.26041666666667,0.0729166666666667,1,0,18,18
734,158,4,3.28125,0.0729166666666667,1,0,13,13
735,159,4,3.30208333333333,0.0729166666666667,1,0,26,26
736,160,4,3.32291666666667,0.0729166666666667,1,0,19,19
737,161,4,3.34375,0.0729166666666667,1,0,26,26
738,162,4,3.36458333333333,0.0729166666666667,1,0,30,30
739,163,4,3.38541666666667,0.0729166666666667,1,0,24,24
740,164,4,3.40625,0.0729166666666667,1,0,14,14
741,165,4,3.42708333333333,0.0729166666666667,1,0,13,13
742,166,4,3.44791666666667,0.0729166666666667,1,0,25,25
743,167,4,3.46875,0.0729166666666667,1,0,19,19
744,168,4,3.48958333333333,0.0729166666666667,1,0,15,15
745,169,4,3.51041666666667,0.0729166666666667,1,0,14,14
746,170,4,3.53125,0.0729166666666667,1,0,15,15
747,171,4,3.55208333333333,0.0729166666666667,1,0,24,24
748,172,4,3.57291666666667,0.0729166666666667,1,0,26,26
749,173,4,3.59375,0.0729166666666667,1,0,20,20
750,174,4,3.61458333333333,0.0729166666666667,1,0,14,14
751,175,4,3.63541666666667,0.0729166666666667,1,0,20,20
752,176,4,3.65625,0.0729166666666667,1,0,12,12
753,177,4,3.67708333333333,0.0729166666666667,1,0,23,23
754,178,4,3.69791666666667,0.0729166666666667,1,0,13,13
755,179,4,3.71875,0.0729166666666667,1,0,27,27
756,180,4,3.73958333333333,0.0729166666666667,1,0,21,21
757,181,4,3.76041666666667,0.0729166666666667,1,0,27,27
758,182,4,3.78125,0.0729166666666667,1,0,23,23
759,183,4,3.80208333333333,0.0729166666666667,1,0,18,18
760,184,4,3.82291666666667,0.0729166666666667,1,0,28,28
761,185,4,3.84375,0.0729166666666667,1,0,20,20
762,186,4,3.86458333333333,0.0729166666666667,1,0,6,6
763,187,4,3.88541666666667,0.0729166666666667,1,0,27,27
764,188,4,3.90625,0.0729166666666667,1,0,29,29
765,189,4,3.92708333333333,0.0729166666666667,1,0,19,19
766,190,4,3.94791666666667,0.0729166666666667,1,0,27,27
767,191,4,3.96875,0.0729166666666667,1,0,4,4
768,192,4,3.98958333333333,0.0729166666666667,1,0,28,28
769,1,5,0.0104166666666667,0.09375,0,1,0,0
770,2,5,0.03125,0.09375,0,1,0,0
771,3,5,0.0520833333333333,0.09375,0,1,0,0
772,4,5,0.0729166666666667,0.09375,0,1,0,0
773,5,5,0.09375,0.09375,0,1,0,0
774,6,5,0.114583333333333,0.09375,0,1,0,0
775,7,5,0.135416666666667,0.09375,0,1,0,0
776,8,5,0.15625,0.09375,0,1,0,0
777,9,5,0.177083333333333,0.09375,0,1,0,0
778,10,5,0.197916666666667,0.09375,0,1,0,0
779,11,5,0.21875,0.09375,0,1,0,0
780,12,5,0.239583333333333,0.09375,0,1,0,0
781,13,5,0.260416666666667,0.09375,0,1,0,0
782,14,5,0.28125,0.09375,0,1,0,0
783,15,5,0.302083333333333,0.09375,0,1,0,0
784,16,5,0.322916666666667,0.09375,0,1,0,0
785,17,5,0.34375,0.09375,0,1,0,0
786,18,5,0.364583333333333,0.09375,0,1,0,0
787,19,5,0.385416666666667,0.09375,0,1,0,0
788,20,5,0.40625,0.09375,0,1,0,0
789,21,5,0.427083333333333,0.09375,0,1,0,0
790,22,5,0.447916666666667,0.09375,0,1,0,0
791,23,5,0.46875,0.09375,0,1,0,0
792,24,5,0.489583333333333,0.09375,0,1,0,0
793,25,5,0.510416666666667,0.09375,0,1,0,0
794,26,5,0.53125,0.09375,0,1,0,0
795,27,5,0.552083333333333,0.09375,0,1,0,0
796,28,5,0.572916666666667,0.09375,0,1,0,0
797,29,5,0.59375,0.09375,0,1,0,0
798,30,5,0.614583333333333,0.09375,0,1,0,0
799,31,5,0.635416666666667,0.09375,0,1,0,0
800,32,5,0.65625,0.09375,0,1,0,0
801,33,5,0.677083333333333,0.09375,0,1,0,0
802,34,5,0.697916666666667,0.09375,0,1,0,0
803,35,5,0.71875,0.09375,0,1,0,0
804,36,5,0.739583333333333,0.09375,0,1,0,0
805,37,5,0.760416666666667,0.09375,0,1,0,0
806,38,5,0.78125,0.09375,0,1,0,0
807,39,5,0.802083333333333,0.09375,1,0,19,19
808,40,5,0.822916666666667,0.09375,1,0,21,21
809,41,5,0.84375,0.09375,1,0,23,23
810,42,5,0.864583333333333,0.09375,1,0,28,28
811,43,5,0.885416666666667,0.09375,1,0,18,18
812,44,5,0.90625,0.09375,1,0,4,4
813,45,5,0.927083333333333,0.09375,1,0,22,22
814,46,5,0.947916666666667,0.09375,1,0,21,21
815,47,5,0.96875,0.09375,1,0,24,24
816,48,5,0.989583333333333,0.09375,1,0,25,25
817,49,5,1.01041666666667,0.09375,1,0,5,5
818,50,5,1.03125,0.09375,1,0,19,19
819,51,5,1.05208333333333,0.09375,1,0,18,18
820,52,5,1.07291666666667,0.09375,1,0,18,18
821,53,5,1.09375,0.09375,1,0,17,17
822,54,5,1.11458333333333,0.09375,1,0,16,16
823,55,5,1.13541666666667,0.09375,1,0,20,20
824,56,5,1.15625,0.09375,1,0,12,12
825,57,5,1.17708333333333,0.09375,1,0,20,20
826,58,5,1.19791666666667,0.09375,1,0,24,24
827,59,5,1.21875,0.09375,1,0,27,27
828,60,5,1.23958333333333,0.09375,1,0,12,12
829,61,5,1.26041666666667,0.09375,1,0,14,14
830,62,5,1.28125,0.09375,1,0,15,15
831,63,5,1.30208333333333,0.09375,1,0,16,16
832,64,5,1.32291666666667,0.09375,1,0,22,22
833,65,5,1.34375,0.09375,1,0,26,26
834,66,5,1.36458333333333,0.09375,1,0,27,27
835,67,5,1.38541666666667,0.09375,1,0,18,18
836,68,5,1.40625,0.09375,1,0,20,20
837,69,5,1.42708333333333,0.09375,1,0,14,14
838,70,5,1.44791666666667,0.09375,1,0,21,21
839,71,5,1.46875,0.09375,1,0,22,22
840,72,5,1.48958333333333,0.09375,1,0,24,24
841,73,5,1.51041666666667,0.09375,1,0,19,19
842,74,5,1.53125,0.09375,1,0,22,22
843,75,5,1.55208333333333,0.09375,1,0,28,28
844,76,5,1.57291666666667,0.09375,1,0,17,17
845,77,5,1.59375,0.09375,1,0,31,31
846,78,5,1.61458333333333,0.09375,1,0,19,19
847,79,5,1.63541666666667,0.09375,1,0,7,7
848,80,5,1.65625,0.09375,1,0,10,10
849,81,5,1.67708333333333,0.09375,1,0,13,13
850,82,5,1.69791666666667,0.09375,1,0,13,13
851,83,5,1.71875,0.09375,1,0,11,11
852,84,5,1.73958333333333,0.09375,1,0,16,16
853,85,5,1.76041666666667,0.09375,1,0,13,13
854,86,5,1.78125,0.09375,1,0,19,19
855,87,5,1.80208333333333,0.09375,1,0,34,34
856,88,5,1.82291666666667,0.09375,1,0,16,16
857,89,5,1.84375,0.09375,1,0,23,23
858,90,5,1.86458333333333,0.09375,1,0,23,23
859,91,5,1.88541666666667,0.09375,1,0,17,17
860,92,5,1.90625,0.09375,1,0,19,19
861,93,5,1.92708333333333,0.09375,1,0,31,31
862,94,5,1.94791666666667,0.09375,1,0,21,21
863,95,5,1.96875,0.09375,1,0,21,21
864,96,5,1.98958333333333,0.09375,1,0,32,32
865,97,5,2.01041666666667,0.09375,1,0,20,20
866,98,5,2.03125,0.09375,1,0,25,25
867,99,5,2.05208333333333,0.09375,1,0,32,32
868,100,5,2.07291666666667,0.09375,1,0,22,22
869,101,5,2.09375,0.09375,1,0,17,17
870,102,5,2.11458333333333,0.09375,1,0,18,18
871,103,5,2.13541666666667,0.09375,1,0,19,19
872,104,5,2.15625,0.09375,1,0,28,28
873,105,5,2.17708333333333,0.09375,1,0,21,21
874,106,5,2.19791666666667,0.09375,1,0,29,29
875,107,5,2.21875,0.09375,1,0,21,21
876,108,5,2.23958333333333,0.09375,1,0,18,18
877,109,5,2.26041666666667,0.09375,1,0,20,20
878,110,5,2.28125,0.09375,1,0,22,22
879,111,5,2.30208333333333,0.09375,1,0,11,11
880,112,5,2.32291666666667,0.09375,1,0,21,21
881,113,5,2.34375,0.09375,1,0,23,23
882,114,5,2.36458333333333,0.09375,1,0,23,23
883,115,5,2.38541666666667,0.09375,1,0,27,27
884,116,5,2.40625,0.09375,1,0,11,11
885,117,5,2.42708333333333,0.09375,1,0,29,29
886,118,5,2.44791666666667,0.09375,1,0,17,17
887,119,5,2.46875,0.09375,1,0,17,17
888,120,5,2.48958333333333,0.09375,1,0,18,18
889,121,5,2.51041666666667,0.09375,1,0,18,18
890,122,5,2.53125,0.09375,1,0,22,22
891,123,5,2.55208333333333,0.09375,1,0,22,22
892,124,5,2.57291666666667,0.09375,1,0,21,21
893,125,5,2.59375,0.09375,1,0,20,20
894,126,5,2.61458333333333,0.09375,1,0,26,26
895,127,5,2.63541666666667,0.09375,1,0,11,11
896,128,5,2.65625,0.09375,1,0,15,15
897,129,5,2.67708333333333,0.09375,1,0,28,28
898,130,5,2.69791666666667,0.09375,1,0,31,31
899,131,5,2.71875,0.09375,1,0,14,14
900,132,5,2.73958333333333,0.09375,1,0,12,12
901,133,5,2.76041666666667,0.09375,1,0,25,25
902,134,5,2.78125,0.09375,1,0,17,17
903,135,5,2.80208333333333,0.09375,1,0,24,24
904,136,5,2.82291666666667,0.09375,1,0,11,11
905,137,5,2.84375,0.09375,1,0,21,21
906,138,5,2.86458333333333,0.09375,1,0,26,26
907,139,5,2.88541666666667,0.09375,1,0,26,26
908,140,5,2.90625,0.09375,1,0,15,15
909,141,5,2.92708333333333,0.09375,1,0,20,20
910,142,5,2.94791666666667,0.09375,1,0,18,18
911,143,5,2.96875,0.09375,1,0,13,13
912,144,5,2.98958333333333,0.09375,1,0,13,13
913,145,5,3.01041666666667,0.09375,1,0,24,24
914,146,5,3.03125,0.09375,1,0,13,13
915,147,5,3.05208333333333,0.09375,1,0,31,31
916,148,5,3.07291666666667,0.09375,1,0,19,19
917,149,5,3.09375,0.09375,1,0,27,27
918,150,5,3.11458333333333,0.09375,1,0,27,27
919,151,5,3.13541666666667,0.09375,1,0,29,29
