cell,ix,iy,xc,yc,isFluidCell,nFluid,mass,distanceToCylinder
171,75,2,1.55208333333333,0.03125,1,35,35,0.896602627764545
172,76,2,1.57291666666667,0.03125,1,11,11,0.91513368030951
173,77,2,1.59375,0.03125,1,19,19,0.933750741399502
174,78,2,1.61458333333333,0.03125,1,19,19,0.952449331877476
175,79,2,1.63541666666667,0.03125,1,27,27,0.971225260633406
176,80,2,1.65625,0.03125,1,14,14,0.990074603348802
177,81,2,1.67708333333333,0.03125,1,15,15,1.00899368293676
178,82,2,1.69791666666667,0.03125,1,29,29,1.02797905154135
179,83,2,1.71875,0.03125,1,18,18,1.04702747396966
180,84,2,1.73958333333333,0.03125,1,15,15,1.06613591243912
181,85,2,1.76041666666667,0.03125,1,26,26,1.08530151253166
182,86,2,1.78125,0.03125,1,19,19,1.10452159025474
183,87,2,1.80208333333333,0.03125,1,23,23,1.12379362011728
184,88,2,1.82291666666667,0.03125,1,22,22,1.14311522413612
185,89,2,1.84375,0.03125,1,25,25,1.16248416169557
186,90,2,1.86458333333333,0.03125,1,25,25,1.18189832018907
187,91,2,1.88541666666667,0.03125,1,10,10,1.20135570637803
188,92,2,1.90625,0.03125,1,23,23,1.22085443840858
189,93,2,1.92708333333333,0.03125,1,19,19,1.24039273843173
190,94,2,1.94791666666667,0.03125,1,20,20,1.25996892577736
191,95,2,1.96875,0.03125,1,19,19,1.27958141063677
192,96,2,1.98958333333333,0.03125,1,24,24,1.29922868821217
193,1,3,0.0104166666666667,0.0520833333333333,1,24,24,0.660830442897532
194,2,3,0.03125,0.0520833333333333,1,15,15,0.643859216595426
195,3,3,0.0520833333333333,0.0520833333333333,1,12,12,0.627083449525925
196,4,3,0.0729166666666667,0.0520833333333333,1,17,17,0.610516607538041
197,5,3,0.09375,0.0520833333333333,1,10,10,0.594173230230438
198,6,3,0.114583333333333,0.0520833333333333,1,17,17,0.578069013223064
199,7,3,0.135416666666667,0.0520833333333333,1,18,18,0.562220893275941
200,8,3,0.15625,0.0520833333333333,1,31,31,0.546647135130556
201,9,3,0.177083333333333,0.0520833333333333,1,15,15,0.531367418504249
202,10,3,0.197916666666667,0.0520833333333333,1,14,14,0.516402923119902
203,11,3,0.21875,0.0520833333333333,1,30,30,0.501776408991028
204,12,3,0.239583333333333,0.0520833333333333,1,22,22,0.487512288398807
205,13,3,0.260416666666667,0.0520833333333333,1,16,16,0.473636685093575
206,14,3,0.28125,0.0520833333333333,1,9,9,0.460177475241652
207,15,3,0.302083333333333,0.0520833333333333,1,14,14,0.447164303550763
208,16,3,0.322916666666667,0.0520833333333333,1,24,24,0.434628566900608
