x_center,y_center,ux,uy,count,omega
0.603125,0.0003125,0.684684,0.0975132,14,73.4183
0.604375,0.0003125,0.370115,-0.0576376,23,212.098
0.605625,0.0003125,0.572253,0.349728,19,176.069
0.606875,0.0003125,0.508399,0.0935293,16,25.46
0.608125,0.0003125,0.350351,0.293682,33,-311.578
0.609375,0.0003125,0.184819,-0.325698,24,-49.5706
0.610625,0.0003125,0.306938,-0.146972,25,124.796
0.611875,0.0003125,0.631911,-0.059483,23,10.6504
0.613125,0.0003125,0.278049,-0.0130013,29,-353.652
0.614375,0.0003125,0.285057,-0.160925,19,-21.21
0.615625,0.0003125,0.484805,0.143905,22,235.211
0.616875,0.0003125,0.306538,-0.0756564,24,-73.5886
0.618125,0.0003125,0.424756,-0.0256188,22,-158.747
0.619375,0.0003125,0.515796,-0.09277,21,-231.941
0.620625,0.0003125,0.312025,-0.410741,17,56.6701
0.621875,0.0003125,0.450786,-0.132793,25,99.0544
0.623125,0.0003125,0.595167,0.124868,18,309.041
0.624375,0.0003125,0.434556,0.137966,11,-398.226
0.625625,0.0003125,0.50609,-0.0106593,19,-185.216
0.626875,0.0003125,0.545798,-0.0435082,27,-95.3025
0.628125,0.0003125,0.476918,0.00419446,24,-8.97454
0.629375,0.0003125,0.256013,0.0951687,18,-102.449
0.630625,0.0003125,0.572047,-0.0264474,19,-300.031
0.631875,0.0003125,0.459442,0.150785,21,-295.871
0.633125,0.0003125,0.216932,-0.372492,21,-149.915
0.634375,0.0003125,0.229842,0.0113916,22,201.601
0.635625,0.0003125,0.54965,-0.0240687,22,371.086
0.636875,0.0003125,0.356536,-0.100686,17,-40.2778
0.638125,0.0003125,0.521139,-0.126092,24,-91.0029
0.639375,0.0003125,0.367,-0.137528,14,-210.639
0.640625,0.0003125,0.477692,-0.280298,17,-262.548
0.641875,0.0003125,0.634561,-0.106169,29,-22.1397
0.643125,0.0003125,0.394389,-0.187074,19,-21.3229
0.644375,0.0003125,0.532052,-0.0259923,22,-101.251
0.645625,0.0003125,0.320671,0.165113,16,24.1111
0.646875,0.0003125,0.398045,0.0254989,19,-247.933
0.648125,0.0003125,0.30665,0.420636,23,451.285
0.649375,0.0003125,0.599593,0.268083,18,-177.809
0.650625,0.0003125,0.492554,-0.0358735,16,3.88486
0.651875,0.0003125,0.597801,-0.0197229,27,-134.258
0.653125,0.0003125,0.517313,-0.191494,18,-275.121
0.654375,0.0003125,0.312781,-0.0256398,12,233.844
0.655625,0.0003125,0.337309,0.0572942,15,-319.969
0.656875,0.0003125,0.920386,0.0829402,17,-136.056
0.658125,0.0003125,0.34472,-0.194195,21,-236.741
0.659375,0.0003125,0.265291,-0.159908,17,80.2177
0.660625,0.0003125,0.632303,0.0666379,15,-249.473
0.661875,0.0003125,0.427762,0.00712684,20,-192.937
0.663125,0.0003125,0.387092,-0.194437,16,-189.204
0.664375,0.0003125,0.640473,-0.108816,20,144.357
0.665625,0.0003125,0.573242,-0.116198,19,-64.6285
0.666875,0.0003125,0.692772,-0.337443,16,82.7014
0.668125,0.0003125,0.754729,0.122442,18,411.382
0.669375,0.0003125,0.453978,1.52167e-05,17,-80.1495
0.670625,0.0003125,0.55861,-0.105542,20,-103.78
0.671875,0.0003125,0.724902,-0.135845,20,-105.935
0.673125,0.0003125,0.438303,-0.0488958,24,177.689
0.674375,0.0003125,0.480603,-0.153297,25,-220.953
0.675625,0.0003125,0.440067,-0.286589,16,132.967
0.676875,0.0003125,0.374531,-0.0700506,26,-167.229
0.678125,0.0003125,0.398412,-0.263196,24,-170.44
0.679375,0.0003125,0.735937,-0.155207,23,120.165
0.680625,0.0003125,0.231638,-0.0762748,16,-111.586
0.681875,0.0003125,0.590006,-0.166164,27,-22.4729
0.683125,0.0003125,0.482713,0.191704,19,218.494
0.684375,0.0003125,0.593184,0.137739,30,-30.392
0.685625,0.0003125,0.43058,0.0792025,21,-41.2288
0.686875,0.0003125,0.234414,-0.0382269,23,-201.558
0.688125,0.0003125,0.304816,-0.17156,21,-148.007
0.689375,0.0003125,0.477195,-0.200316,16,57.5008
0.690625,0.0003125,0.438376,0.188463,20,345.845
0.691875,0.0003125,0.468881,0.31603,11,-158.609
0.693125,0.0003125,0.424915,-0.221086,19,-294.339
0.694375,0.0003125,0.222583,0.0382742,26,256.205
0.695625,0.0003125,0.432072,-0.10679,21,92.2254
0.696875,0.0003125,0.381197,0.117001,20,-253.758
0.698125,0.0003125,0.471933,0.218456,14,-177.734
0.699375,0.0003125,0.233579,-0.128965,16,-31.553
0.700625,0.0003125,0.456937,-0.00590029,18,-180.454
0.701875,0.0003125,0.404834,-0.124746,19,218.588
0.703125,0.0003125,0.60358,-0.0373397,16,93.5501
0.704375,0.0003125,0.342591,0.298877,16,302.285
0.705625,0.0003125,0.495187,0.281758,25,-211.301
0.706875,0.0003125,0.70549,0.0302517,24,-150.466
0.708125,0.0003125,0.458238,-0.112934,18,120.2
0.709375,0.0003125,0.308755,-0.0559244,14,-165.642
0.710625,0.0003125,0.561182,0.0819252,18,-397.235
0.711875,0.0003125,0.436209,0.0252457,21,7.85054
0.713125,0.0003125,0.484871,-0.0616645,16,-316.89
0.714375,0.0003125,0.338187,0.0894855,20,-30.288
0.715625,0.0003125,0.320607,-0.205337,20,10.387
0.716875,0.0003125,0.484194,0.0328227,18,-185.291
0.718125,0.0003125,0.687344,0.178049,21,-247.009
0.719375,0.0003125,0.711523,-0.0957496,23,190.839
0.720625,0.0003125,0.400612,0.0404964,17,70.5599
0.721875,0.0003125,0.691618,-0.0705436,30,97.2801
0.723125,0.0003125,0.392754,0.146046,21,-169.947
0.724375,0.0003125,0.430805,0.258957,18,-274.434
0.725625,0.0003125,0.724626,-0.000633128,19,6.57642
0.726875,0.0003125,0.827034,-0.152861,23,328.326
0.728125,0.0003125,0.527944,-0.0678401,17,40.6312
0.729375,0.0003125,0.50514,0.0630389,19,-91.8205
0.730625,0.0003125,0.169433,-0.252883,18,-123.166
0.731875,0.0003125,0.730782,-0.164307,21,82.104
0.733125,0.0003125,0.272066,-0.16897,27,101.746
0.734375,0.0003125,0.95393,-0.0428637,25,-34.2575
0.735625,0.0003125,0.416696,0.000833893,32,26.0171
0.736875,0.0003125,0.273779,0.0555228,21,-269.851
0.738125,0.0003125,0.503809,0.325882,14,-173.904
0.739375,0.0003125,0.565701,-0.160885,23,258.676
0.740625,0.0003125,0.326276,0.0704845,19,-34.5376
0.741875,0.0003125,0.746401,-0.0341968,19,-235.007
0.743125,0.0003125,0.836233,-0.232846,13,-90.676
0.744375,0.0003125,0.529105,0.00468226,19,73.5387
0.745625,0.0003125,0.372486,0.212639,18,-23.3173
0.746875,0.0003125,0.821843,0.00914966,17,-99.4636
0.748125,0.0003125,0.549973,0.0443186,18,-268.956
0.749375,0.0003125,0.446347,-0.167723,23,199.005
0.750625,0.0003125,0.794008,-0.0154221,12,102.261
0.751875,0.0003125,0.670291,-0.0411897,16,-149.558
0.753125,0.0003125,0.516509,-0.0547158,21,180.93
0.754375,0.0003125,0.497713,0.0470436,16,47.3398
0.755625,0.0003125,0.498646,0.10142,9,-26.6426
0.756875,0.0003125,0.403595,0.0741937,22,123.767
0.758125,0.0003125,0.467244,-0.111389,21,-187.791
0.759375,0.0003125,0.250699,0.0262251,23,-20.3391
0.760625,0.0003125,0.332344,-0.0117324,23,-81.9806
0.761875,0.0003125,0.516889,0.0923736,28,197.232
0.763125,0.0003125,0.402656,-0.060989,21,-243.236
0.764375,0.0003125,0.359579,-0.242455,21,269.973
0.765625,0.0003125,0.437704,0.0944424,19,95.8347
0.766875,0.0003125,0.436191,0.107835,18,140.939
0.768125,0.0003125,0.584922,-0.276231,23,146.203
0.769375,0.0003125,0.503762,-0.0548783,16,-55.7589
0.770625,0.0003125,0.510899,0.103396,23,324.642
0.771875,0.0003125,0.46982,0.261906,19,-68.3762
0.773125,0.0003125,0.24124,0.129317,24,-74.5623
0.774375,0.0003125,0.478332,0.17152,23,-481.22
0.775625,0.0003125,0.34148,-0.265671,19,-305.73
0.776875,0.0003125,0.256502,-0.454022,7,195.766
0.778125,0.0003125,0.554332,0.0449859,29,-59.6939
0.779375,0.0003125,0.492582,-0.192406,22,96.3115
0.780625,0.0003125,0.301694,0.096957,17,378.44
0.781875,0.0003125,0.656417,-0.0853455,25,30.638
0.783125,0.0003125,0.123303,0.0279033,27,25.1412
0.784375,0.0003125,0.545229,-0.121338,25,-8.34574
0.785625,0.0003125,0.399779,0.115161,14,290.825
0.786875,0.0003125,0.414237,-0.103872,21,116.972
0.788125,0.0003125,0.401648,-0.173567,17,-62.7546
0.789375,0.0003125,0.629456,-0.0647516,16,-73.3163
0.790625,0.0003125,0.381353,-0.256736,15,-85.8976
0.791875,0.0003125,0.526402,-0.271798,25,-6.1029
0.793125,0.0003125,0.28709,0.0181871,17,-57.1006
0.794375,0.0003125,0.411402,-0.0164824,14,51.6282
0.795625,0.0003125,0.609307,0.0889722,20,-258.915
0.796875,0.0003125,0.158534,0.036718,24,-159.298
0.798125,0.0003125,0.615856,-0.195561,25,25.3403
0.799375,0.0003125,0.609719,-0.161967,24,363.653
0.000625,0.0009375,0.292627,0.111076,22,101.891
0.001875,0.0009375,0.761985,0.225999,12,288.742
0.003125,0.0009375,0.483638,0.143712,32,133.926
0.004375,0.0009375,0.655416,0.125011,26,-43.212
0.005625,0.0009375,0.257843,-0.212054,22,-26.4973
0.006875,0.0009375,0.547214,0.0145301,20,-136.483
0.008125,0.0009375,0.702553,0.0931326,23,124.219
0.009375,0.0009375,0.536063,0.0391007,26,-246.211
0.010625,0.0009375,0.609174,0.116929,17,-235.611
0.011875,0.0009375,0.452938,-0.248925,24,-13.8292
0.013125,0.0009375,0.567892,-0.249937,18,-44.3322
0.014375,0.0009375,0.462789,0.145641,10,-84.7414
0.015625,0.0009375,0.428691,-0.166857,20,-83.2231
0.016875,0.0009375,0.17248,0.135959,17,120.358
0.018125,0.0009375,0.30898,0.286665,18,-74.1178
0.019375,0.0009375,0.438011,-0.0762806,23,-338.991
0.020625,0.0009375,0.769267,-0.0514064,20,-48.3867
0.021875,0.0009375,0.256204,0.327543,26,275.091
0.023125,0.0009375,0.270252,-0.0071531,22,-167.926
0.024375,0.0009375,0.448669,-0.00549746,18,-1.41611
0.025625,0.0009375,0.0884531,-0.107198,19,-72.7321
0.026875,0.0009375,0.371479,0.274034,24,-78.9769
0.028125,0.0009375,0.212849,-0.072551,23,-100.824
0.029375,0.0009375,0.383309,0.0363994,12,-122.206
0.030625,0.0009375,0.583055,-0.202434,23,52.3816
0.031875,0.0009375,-0.125282,-0.260313,18,36.3898
0.033125,0.0009375,0.570284,0.00546754,14,268.167
0.034375,0.0009375,0.477216,0.0799307,12,-48.844
0.035625,0.0009375,0.341601,-0.0651248,16,32.5964
0.036875,0.0009375,0.4828,-0.00418126,23,30.0408
0.038125,0.0009375,0.525618,0.226916,24,77.1779
0.039375,0.0009375,0.434804,0.0125496,17,82.5197
0.040625,0.0009375,0.314412,-0.118639,19,-324.538
0.041875,0.0009375,0.329319,-0.158049,19,-270.705
0.043125,0.0009375,0.497515,0.0537254,17,-58.3703
0.044375,0.0009375,0.435129,0.297236,19,-172.028
0.045625,0.0009375,0.653624,0.125686,26,-240.878
0.046875,0.0009375,0.369366,0.151154,26,-73.0555
0.048125,0.0009375,0.550887,-0.293643,21,-40.043
0.049375,0.0009375,0.444265,-0.0600401,19,585.908
0.050625,0.0009375,0.6566,0.208151,21,504.361
0.051875,0.0009375,0.685613,0.0162571,19,-96.3342
0.053125,0.0009375,0.537147,-0.117253,24,-278.993
0.054375,0.0009375,0.301874,-0.179253,19,69.8315
0.055625,0.0009375,0.538925,0.153228,21,52.6452
0.056875,0.0009375,0.360868,0.317515,22,133.674
0.058125,0.0009375,0.0812167,0.270061,17,-297.048
0.059375,0.0009375,0.275054,-0.0878571,16,-81.7473
0.060625,0.0009375,0.342681,0.112731,20,115.742
0.061875,0.0009375,0.113456,0.217805,19,-303.518
0.063125,0.0009375,0.406772,0.0586488,17,49.0864
0.064375,0.0009375,0.271463,-0.0570008,21,-77.4526
0.065625,0.0009375,0.377219,-0.0727518,19,-109.596
0.066875,0.0009375,0.298721,0.164377,20,-234.032
0.068125,0.0009375,0.323517,-0.074762,17,-364.503
0.069375,0.0009375,0.534004,0.0202008,21,278.618
0.070625,0.0009375,0.306449,0.16048,17,287.202
0.071875,0.0009375,0.406767,0.207834,22,-36.9585
0.073125,0.0009375,0.544823,-0.249983,24,305.491
0.074375,0.0009375,0.0252674,0.106934,13,201.761
0.075625,0.0009375,0.37363,0.0913863,22,-101.727
0.076875,0.0009375,0.570317,0.122614,16,413.471
0.078125,0.0009375,0.431413,0.148015,20,24.2709
0.079375,0.0009375,0.511885,0.0703591,14,-330.614
0.080625,0.0009375,0.624315,-0.427866,25,-167.335
0.081875,0.0009375,0.428999,0.253166,23,83.9585
0.083125,0.0009375,0.493938,-0.0449766,16,-372.013
0.084375,0.0009375,0.873084,-0.023398,16,-8.36791
0.085625,0.0009375,0.408229,0.0226767,27,-244.8
0.086875,0.0009375,0.392492,-0.283293,17,415.001
0.088125,0.0009375,0.192465,0.0135726,22,626.375
0.089375,0.0009375,0.414834,0.123109,19,20.6153
0.090625,0.0009375,0.579784,0.167549,26,45.418
0.091875,0.0009375,0.625554,-0.0477615,19,-64.7734
0.093125,0.0009375,0.455807,-0.0127931,31,-45.0718
0.094375,0.0009375,0.4122,0.172068,14,-214.595
0.095625,0.0009375,0.838875,-0.335481,13,-173.175
0.096875,0.0009375,0.663433,-0.0211402,17,311.078
0.098125,0.0009375,0.450459,0.277749,16,-26.0027
0.099375,0.0009375,0.387106,-0.0138905,27,-10.9829
0.100625,0.0009375,0.341852,0.204157,24,-133.929
0.101875,0.0009375,0.506799,-0.0146939,18,-119.005
0.103125,0.0009375,0.549652,0.103378,19,-40.5803
0.104375,0.0009375,0.585239,-0.169285,21,-313.592
0.105625,0.0009375,0.678436,-0.113406,23,435.481
0.106875,0.0009375,0.258778,0.336962,14,-229.023
0.108125,0.0009375,0.791924,0.0822695,26,-11.1346
0.109375,0.0009375,0.292422,-0.0536048,25,-54.3232
0.110625,0.0009375,0.535691,0.0962356,24,-215.607
0.111875,0.0009375,0.582202,0.0624526,28,-195.616
0.113125,0.0009375,0.512052,-0.164313,21,158.052
0.114375,0.0009375,0.125591,-0.317295,11,-18.8251
0.115625,0.0009375,0.182229,-0.205789,26,305.118
0.116875,0.0009375,0.785916,0.238957,20,64.7364
0.118125,0.0009375,0.408191,-0.187687,23,14.2907
0.119375,0.0009375,0.597158,0.0139348,24,191.17
0.120625,0.0009375,0.107851,0.035186,24,-402.605
0.121875,0.0009375,0.57334,-0.258763,16,-343.55
0.123125,0.0009375,0.611193,-0.109699,17,264.435
0.124375,0.0009375,0.821474,0.0179682,21,247.293
0.125625,0.0009375,0.659742,0.167927,18,-169.068
0.126875,0.0009375,0.338634,-0.175372,17,-777.29
0.128125,0.0009375,0.434399,-0.185409,23,-79.0721
0.129375,0.0009375,0.449611,0.0108021,29,109.268
0.130625,0.0009375,0.526191,0.216512,24,-140.027
0.131875,0.0009375,0.508978,0.0530571,21,-318.311
0.133125,0.0009375,0.359635,-0.276946,15,24.6258
0.134375,0.0009375,0.398147,0.37153,28,377.088
0.135625,0.0009375,0.243449,-0.0368905,18,-35.3187
0.136875,0.0009375,0.665031,0.152592,20,177.872
0.138125,0.0009375,0.405007,0.275076,12,14.7176
0.139375,0.0009375,0.598338,-0.03379,17,-441.539
0.140625,0.0009375,0.53223,-0.101112,25,87.2699
0.141875,0.0009375,0.246358,0.0947417,24,92.0878
0.143125,0.0009375,0.326889,-0.161375,14,142.962
0.144375,0.0009375,0.440466,0.224489,21,-477.661
0.145625,0.0009375,0.459034,-0.229234,24,36.4985
0.146875,0.0009375,0.313994,0.277499,17,-410.062
0.148125,0.0009375,0.35331,-0.111875,23,-131.137
0.149375,0.0009375,0.407454,0.0508076,18,-365.478
0.150625,0.0009375,0.35188,-0.341166,22,-273.985
0.151875,0.0009375,0.371189,0.110563,20,91.3856
0.153125,0.0009375,0.242981,-0.0100696,15,163.278
0.154375,0.0009375,0.355627,-0.251331,14,-139.956
0.155625,0.0009375,0.567903,0.0322795,24,100.444
0.156875,0.0009375,0.449256,0.100355,27,-169.544
0.158125,0.0009375,0.576798,0.0586658,17,146.994
0.159375,0.0009375,0.313215,0.0218546,22,191.168
0.160625,0.0009375,0.453656,-0.163151,12,25.2809
0.161875,0.0009375,0.323719,0.30848,22,143.664
0.163125,0.0009375,0.196503,-0.0605538,29,-234.56
0.164375,0.0009375,0.58867,-0.0616041,26,119.454
0.165625,0.0009375,0.631767,0.0153021,20,-239.708
0.166875,0.0009375,0.391853,-0.0322115,22,-93.0875
0.168125,0.0009375,0.433838,-0.149943,18,62.5861
0.169375,0.0009375,0.452158,-0.0973581,14,-146.375
0.170625,0.0009375,0.593295,-0.0666357,21,326.177
0.171875,0.0009375,0.64196,0.0792583,18,140.896
0.173125,0.0009375,0.205758,-0.145354,16,-56.4643
0.174375,0.0009375,0.752295,-0.0850279,20,47.5514
0.175625,0.0009375,0.633163,0.00735732,29,-114.093
0.176875,0.0009375,0.459336,0.00115125,19,173.752
0.178125,0.0009375,0.501242,0.116104,22,18.6056
0.179375,0.0009375,0.639993,-0.100796,18,137.743
0.180625,0.0009375,0.50513,-0.191879,17,-101.063
0.181875,0.0009375,0.271341,-0.37291,18,405.024
0.183125,0.0009375,0.522394,0.146717,20,109.907
0.184375,0.0009375,0.683924,-0.260131,14,-118.285
0.185625,0.0009375,0.585049,-0.117962,19,324.149
0.186875,0.0009375,0.283878,0.133011,20,-23.6234
0.188125,0.0009375,0.573413,-0.271413,16,188.014
0.189375,0.0009375,0.322661,0.135294,23,-246.054
0.190625,0.0009375,0.6336,-0.0355029,12,181.562
0.191875,0.0009375,0.739482,0.168684,17,268.528
0.193125,0.0009375,0.459309,-0.0916015,18,-104.241
0.194375,0.0009375,0.201675,-0.0237769,19,-56.2189
0.195625,0.0009375,0.72764,-0.349965,13,79.426
0.196875,0.0009375,0.212514,-0.0358915,19,97.706
0.198125,0.0009375,0.272969,0.0378242,17,-125.05
0.199375,0.0009375,0.383925,-0.0344446,23,-11.6102
0.200625,0.0009375,0.390243,-0.225064,27,-196.025
0.201875,0.0009375,0.488481,-0.134882,31,202.06
0.203125,0.0009375,0.417844,9.4374e-07,18,-305.054
0.204375,0.0009375,0.650726,-0.0886557,22,-53.6768
0.205625,0.0009375,0.421238,0.0913649,16,-232.617
0.206875,0.0009375,0.609737,-0.138312,19,-207.031
0.208125,0.0009375,0.622034,-0.0593008,21,249.661
0.209375,0.0009375,0.539591,0.0342781,34,46.9077
0.210625,0.0009375,0.143249,0.0136626,22,137.015
0.211875,0.0009375,0.256143,-0.00311825,22,33.2772
0.213125,0.0009375,0.730787,-0.376744,22,188.87
0.214375,0.0009375,0.620104,-0.0329085,15,221.771
0.215625,0.0009375,0.470942,-0.0804451,23,106.123
0.216875,0.0009375,0.40653,-0.0590839,19,138.474
0.218125,0.0009375,0.378618,-0.052468,11,444.714
0.219375,0.0009375,0.247456,0.108944,23,9.15018
0.220625,0.0009375,0.527194,-0.00392169,20,-113.56
0.221875,0.0009375,0.555712,0.0487902,21,9.37733
0.223125,0.0009375,0.257349,0.335778,13,-97.5791
0.224375,0.0009375,0.54822,-0.0336087,18,21.9975
0.225625,0.0009375,0.118795,-0.0569568,20,-53.1842
0.226875,0.0009375,0.42785,0.0787409,18,26.9218
0.228125,0.0009375,0.55413,0.4452,16,-158.262
0.229375,0.0009375,0.548699,0.187908,18,-244.25
0.230625,0.0009375,0.307831,-0.0620205,22,-53.9551
0.231875,0.0009375,0.714291,-0.261949,24,-153.333
0.233125,0.0009375,0.376903,-0.0666482,17,136.093
0.234375,0.0009375,0.551103,-0.0209479,21,118.308
0.235625,0.0009375,0.641021,-0.156561,14,-198.567
0.236875,0.0009375,0.525307,-0.183358,19,98.0961
0.238125,0.0009375,0.580061,0.017367,19,-309.185
0.239375,0.0009375,0.612477,-0.0808068,18,-103.013
0.240625,0.0009375,0.390951,-0.0430845,25,-16.844
0.241875,0.0009375,0.571,-0.0211559,23,-415.15
0.243125,0.0009375,0.317323,-0.0390189,28,129.828
0.244375,0.0009375,0.432701,0.104939,23,197.214
0.245625,0.0009375,0.46906,0.180398,25,174.967
0.246875,0.0009375,0.57036,0.0621922,17,-70.3997
0.248125,0.0009375,0.509996,-0.0651041,14,-194.142
0.249375,0.0009375,0.273707,-0.35633,16,234.752
0.250625,0.0009375,0.222642,-0.0525489,18,487.396
0.251875,0.0009375,0.622876,0.0121839,29,25.828
0.253125,0.0009375,0.345772,0.202665,16,6.88512
0.254375,0.0009375,0.267393,0.246321,18,-153.378
0.255625,0.0009375,0.500046,-0.171189,16,-755.897
0.256875,0.0009375,0.529738,0.055206,19,3.51441
0.258125,0.0009375,0.441999,-0.324601,21,-176.607
0.259375,0.0009375,0.292769,-0.141633,24,-72.5551
0.260625,0.0009375,0.398428,0.186287,14,136.902
0.261875,0.0009375,0.0810267,-1.35682e-05,22,-530.778
0.263125,0.0009375,0.442999,-0.011644,24,-176.077
0.264375,0.0009375,0.149064,-0.0759573,18,-74.725
0.265625,0.0009375,0.58874,0.000235031,22,105.023
0.266875,0.0009375,0.601168,-0.179699,13,-58.0996
0.268125,0.0009375,0.543657,0.0414324,21,162.874
0.269375,0.0009375,0.492543,0.0491254,21,113.43
0.270625,0.0009375,0.603371,0.104847,24,144.317
0.271875,0.0009375,0.390131,-0.0733771,16,-474.216
0.273125,0.0009375,0.222655,-0.19491,16,297.917
0.274375,0.0009375,0.277049,0.200577,15,-51.3092
0.275625,0.0009375,0.364474,0.295037,18,-419.544
0.276875,0.0009375,0.711306,-0.258693,19,-186.054
0.278125,0.0009375,0.362117,0.122482,17,249.498
0.279375,0.0009375,0.286891,-0.0302848,14,10.2654
0.280625,0.0009375,0.411282,-0.12995,22,84.6685
0.281875,0.0009375,0.570494,0.222556,20,-91.28
0.283125,0.0009375,0.364058,-0.093102,21,-346.477
0.284375,0.0009375,0.5696,0.0926741,23,24.8242
0.285625,0.0009375,0.453329,0.0380471,21,28.9752
0.286875,0.0009375,0.63854,0.298526,21,-542.7
0.288125,0.0009375,0.744504,-0.148772,19,-45.1407
0.289375,0.0009375,0.546792,0.0561682,24,123.225
0.290625,0.0009375,0.425675,-0.209129,17,-450.303
0.291875,0.0009375,0.416513,-0.497665,15,-103.55
0.293125,0.0009375,0.298954,-0.21606,14,125.182
0.294375,0.0009375,0.720419,0.194959,22,193.886
0.295625,0.0009375,0.346138,-0.0286524,15,-275.065
0.296875,0.0009375,0.644369,-0.129841,14,-106.657
0.298125,0.0009375,0.483006,0.138975,23,-59.9597
0.299375,0.0009375,0.416684,-0.128592,19,88.3523
0.300625,0.0009375,0.389682,0.11964,16,145.304
0.301875,0.0009375,0.535469,-0.194963,18,-102.349
0.303125,0.0009375,0.454012,0.0274207,18,276.377
0.304375,0.0009375,0.607608,0.346116,27,-268.563
0.305625,0.0009375,0.526551,-0.0380909,28,-164.498
0.306875,0.0009375,0.583976,0.121051,22,-81.1086
0.308125,0.0009375,0.300456,0.130779,17,104.32
0.309375,0.0009375,0.400339,0.160053,27,391.314
0.310625,0.0009375,0.350503,0.0748447,24,-329.298
0.311875,0.0009375,0.64363,-0.134274,25,51.8855
0.313125,0.0009375,0.423753,0.0696941,24,-208.662
0.314375,0.0009375,0.717736,-0.0810852,20,-10.2624
0.315625,0.0009375,0.397103,-0.150297,25,108.705
0.316875,0.0009375,0.20596,0.149264,19,249.419
0.318125,0.0009375,0.487036,0.076178,29,-167.424
0.319375,0.0009375,0.649543,-0.265236,23,-206.3
0.320625,0.0009375,0.502284,-0.0443305,18,139.147
0.321875,0.0009375,0.269115,-0.126748,21,-183.628
0.323125,0.0009375,0.441518,0.0648487,17,172.462
0.324375,0.0009375,0.42434,0.157572,17,-127.969
0.325625,0.0009375,0.610021,0.296235,21,-234.296
0.326875,0.0009375,0.2817,-0.174935,26,-161.162
0.328125,0.0009375,0.426151,-0.136151,21,435.832
0.329375,0.0009375,0.634304,-0.0755421,18,32.0007
0.330625,0.0009375,0.518061,0.0203212,21,-27.6107
0.331875,0.0009375,0.71588,0.0441293,20,-7.09608
0.333125,0.0009375,0.874069,-0.0567733,19,-230.193
0.334375,0.0009375,0.507454,-0.0423702,32,-91.6823
0.335625,0.0009375,0.321467,0.090224,18,43.5047
0.336875,0.0009375,0.326867,0.0836355,24,285.42
0.338125,0.0009375,0.46929,0.169622,22,209.948
0.339375,0.0009375,0.563159,-0.181587,26,-125.723
0.340625,0.0009375,0.341672,0.08749,19,434.943
0.341875,0.0009375,0.366047,0.154276,17,222.055
